msi_name,sar_name,hsi_name,label_name
/mnt/data/whispers2023/C2Seg_BW/train/msi/4382.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4382.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4382.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4382.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4383.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4383.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4383.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4383.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4385.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4385.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4385.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4385.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4386.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4386.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4386.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4386.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4387.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4387.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4387.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4387.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4388.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4388.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4388.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4388.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4389.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4389.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4389.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4389.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/439.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/439.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/439.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/439.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4390.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4390.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4390.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4390.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4391.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4391.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4391.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4391.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4392.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4392.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4392.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4392.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4393.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4393.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4393.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4393.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4395.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4395.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4395.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4395.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4396.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4396.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4396.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4396.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4397.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4397.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4397.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4397.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4398.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4398.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4398.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4398.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4399.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4399.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4399.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4399.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/44.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/44.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/44.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/44.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/440.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/440.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/440.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/440.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4400.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4400.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4400.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4400.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4402.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4402.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4402.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4402.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4403.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4403.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4403.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4403.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4404.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4404.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4404.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4404.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4405.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4405.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4405.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4405.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4406.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4406.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4406.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4406.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4408.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4408.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4408.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4408.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4409.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4409.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4409.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4409.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/441.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/441.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/441.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/441.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4410.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4410.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4410.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4410.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4412.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4412.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4412.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4412.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4413.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4413.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4413.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4413.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4414.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4414.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4414.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4414.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4415.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4415.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4415.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4415.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4416.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4416.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4416.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4416.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4417.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4417.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4417.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4417.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4418.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4418.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4418.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4418.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4419.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4419.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4419.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4419.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/442.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/442.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/442.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/442.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4420.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4420.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4420.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4420.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4421.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4421.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4421.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4421.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4422.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4422.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4422.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4422.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4423.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4423.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4423.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4423.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4424.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4424.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4424.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4424.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4426.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4426.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4426.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4426.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4427.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4427.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4427.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4427.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4428.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4428.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4428.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4428.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4429.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4429.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4429.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4429.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/443.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/443.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/443.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/443.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4430.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4430.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4430.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4430.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4431.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4431.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4431.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4431.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4432.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4432.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4432.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4432.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4433.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4433.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4433.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4433.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4434.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4434.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4434.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4434.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4435.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4435.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4435.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4435.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4436.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4436.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4436.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4436.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4438.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4438.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4438.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4438.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4439.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4439.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4439.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4439.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/444.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/444.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/444.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/444.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4440.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4440.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4440.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4440.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4441.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4441.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4441.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4441.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4442.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4442.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4442.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4442.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4443.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4443.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4443.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4443.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4444.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4444.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4444.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4444.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4446.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4446.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4446.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4446.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4447.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4447.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4447.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4447.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4448.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4448.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4448.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4448.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4449.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4449.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4449.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4449.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/445.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/445.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/445.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/445.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4450.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4450.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4450.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4450.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4451.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4451.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4451.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4451.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4452.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4452.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4452.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4452.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4453.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4453.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4453.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4453.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4454.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4454.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4454.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4454.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4455.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4455.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4455.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4455.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4456.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4456.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4456.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4456.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4457.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4457.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4457.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4457.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4458.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4458.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4458.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4458.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4459.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4459.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4459.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4459.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/446.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/446.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/446.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/446.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4460.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4460.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4460.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4460.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4461.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4461.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4461.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4461.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4462.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4462.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4462.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4462.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4464.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4464.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4464.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4464.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4465.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4465.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4465.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4465.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4466.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4466.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4466.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4466.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4467.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4467.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4467.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4467.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4468.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4468.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4468.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4468.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4469.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4469.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4469.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4469.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/447.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/447.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/447.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/447.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4470.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4470.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4470.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4470.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4471.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4471.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4471.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4471.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4472.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4472.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4472.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4472.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4473.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4473.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4473.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4473.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4474.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4474.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4474.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4474.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4475.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4475.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4475.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4475.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4476.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4476.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4476.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4476.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4477.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4477.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4477.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4477.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4478.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4478.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4478.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4478.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/4479.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/4479.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/4479.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/4479.tiff
/mnt/data/whispers2023/C2Seg_BW/train/msi/448.tiff,/mnt/data/whispers2023/C2Seg_BW/train/sar/448.tiff,/mnt/data/whispers2023/C2Seg_BW/train/hsi/hsi/448.tiff,/mnt/data/whispers2023/C2Seg_BW/train/label/448.tiff
